"ensembl"	"symbol"	"MOCK_DMSO_8"	"MOCK_DMSO_8.1"	"MOCK_DMSO_8.2"	"UVC_DMSO_8"	"UVC_DMSO_8.1"	"UVC_DMSO_8.2"	"MOCK_TPA_8"	"MOCK_TPA_8.1"	"MOCK_TPA_8.2"	"UVC_TPA_8"	"UVC_TPA_8.1"	"UVC_TPA_8.2"
"ENSG00000254050.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254051.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254052.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254053.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254054.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254055.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254056.1"	NA	0	0	0	0	50	28	22	24	0	0	51	48
"ENSG00000254057.1"	NA	0	0	0	41	50	150	0	19	0	50	100	0
"ENSG00000254060.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254061.1"	NA	0	52	0	23	25	0	21	26	0	15	0	0
"ENSG00000254063.2"	NA	0	0	0	0	50	0	50	0	0	0	0	0
"ENSG00000254064.1"	LOC100507071	150	983	143	391	156	1046	619	585	106	1615	1215	422
"ENSG00000254065.1"	NA	920	581	176	619	493	200	1332	1245	482	525	326	284
"ENSG00000254066.1"	NA	0	0	0	0	0	0	50	0	0	0	0	0
"ENSG00000254067.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254069.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254070.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254073.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254075.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254076.1"	NA	22	51	26	26	26	0	24	53	24	25	25	54
"ENSG00000254077.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254079.1"	NA	56	0	0	0	0	0	32	27	35	0	0	0
"ENSG00000254080.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254081.1"	LINC01299	0	0	0	50	0	0	0	0	0	0	0	0
"ENSG00000254083.5"	LINC01591	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254084.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254086.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254087.7"	LYN	292441	262117	215190	117164	131128	118198	305811	275953	115956	61938	61425	70666
"ENSG00000254088.1"	NA	200	0	321	0	100	83	478	347	245	337	135	200
"ENSG00000254089.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254090.1"	NA	30	0	0	35	29	57	66	33	95	97	26	28
"ENSG00000254091.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254092.1"	NA	0	0	0	0	0	0	0	0	0	35	0	0
"ENSG00000254093.8"	PINX1	59151	51880	45808	36106	46561	41183	96337	86046	36968	44570	45704	45118
"ENSG00000254094.1"	NA	186	5	48	126	61	178	22	0	50	159	150	50
"ENSG00000254095.1"	NA	150	132	0	200	100	0	40	223	0	133	176	219
"ENSG00000254097.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254098.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254099.1"	NA	1079	900	736	759	1007	782	1700	1595	576	876	506	519
"ENSG00000254100.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254101.5"	NA	250	395	135	47	0	0	272	110	166	0	0	0
"ENSG00000254102.1"	LOC401463	8562	7792	6258	2824	3259	4612	5508	4493	2534	3023	2373	2114
"ENSG00000254103.1"	NA	0	0	64	0	0	25	0	0	0	32	0	0
"ENSG00000254104.2"	NA	0	0	0	0	0	0	0	0	0	50	150	150
"ENSG00000254105.1"	NA	100	0	0	0	0	0	0	0	0	50	0	0
"ENSG00000254106.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254109.5"	RBPMS-AS1	1	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254111.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254112.1"	NA	98	0	32	66	0	169	0	50	0	63	161	107
"ENSG00000254113.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254114.1"	NA	190	302	222	98	163	270	478	462	33	67	196	160
"ENSG00000254115.1"	NA	144	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254118.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254119.5"	NA	0	42	0	0	0	0	50	0	0	0	0	0
"ENSG00000254120.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254122.2"	PCDHGB7	3174	2216	2029	1649	2538	2876	9704	10867	4413	6701	6053	5595
"ENSG00000254123.1"	LOC105375929	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254124.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254126.6"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254127.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254129.1"	NA	1161	1189	746	628	332	232	1387	749	734	282	416	275
"ENSG00000254130.1"	CTB-7E3.1	0	0	0	0	0	0	50	0	0	0	0	0
"ENSG00000254131.1"	NA	0	0	44	0	0	0	0	0	0	0	0	0
"ENSG00000254132.1"	NA	1079	1906	939	1407	963	1379	2543	1861	1083	1223	1366	850
"ENSG00000254134.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254135.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254136.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254138.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254139.1"	LOC286178	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254140.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254141.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254143.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254144.3"	NA	206	317	148	219	79	232	183	97	288	137	315	50
"ENSG00000254145.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254146.1"	NA	0	0	0	0	0	0	0	0	0	0	0	42
"ENSG00000254150.1"	NA	0	0	0	0	0	0	0	0	0	0	23	0
"ENSG00000254151.1"	NA	24	0	0	0	0	0	26	0	0	0	0	27
"ENSG00000254152.1"	NA	0	143	31	90	34	105	31	64	0	59	28	34
"ENSG00000254153.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254154.8"	NA	150	0	47	50	100	0	100	148	0	0	197	50
"ENSG00000254156.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254157.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254158.1"	NA	600	680	600	690	713	808	1031	450	424	483	633	400
"ENSG00000254160.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254161.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254162.1"	NA	0	0	0	0	196	0	50	0	143	386	103	50
"ENSG00000254163.1"	NA	17	0	35	0	0	0	0	0	0	0	0	0
"ENSG00000254164.1"	NA	0	0	0	0	0	0	0	0	0	50	0	0
"ENSG00000254165.1"	NA	632	875	50	383	50	372	500	178	196	639	400	291
"ENSG00000254166.1"	NA	100	0	100	0	0	118	429	300	150	26	106	250
"ENSG00000254167.1"	NA	0	150	0	0	0	0	0	49	0	0	0	0
"ENSG00000254170.1"	NA	3774	2568	3351	3505	3247	3175	7244	6068	3290	5895	5393	5349
"ENSG00000254171.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254172.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254173.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254174.1"	NA	3476	3962	2124	1371	1948	2066	6609	6231	2193	2839	3480	2859
"ENSG00000254175.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254176.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254177.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254178.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254180.1"	NA	0	0	0	0	100	0	50	100	0	0	20	50
"ENSG00000254181.1"	NA	100	50	50	0	125	150	0	150	0	250	0	125
"ENSG00000254182.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254183.1"	NA	31	71	65	114	92	0	217	207	107	128	0	67
"ENSG00000254185.1"	NA	10234	8330	7070	7844	5774	6265	16122	12009	6724	5720	5788	6407
"ENSG00000254186.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254187.1"	NA	0	0	0	0	0	0	50	0	0	0	0	0
"ENSG00000254189.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254190.1"	NA	50	100	0	0	42	0	0	0	48	12	0	0
"ENSG00000254192.1"	NA	0	0	0	22	0	0	0	0	0	0	50	0
"ENSG00000254193.1"	NA	0	50	0	13	0	50	37	0	0	0	50	50
"ENSG00000254194.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254195.1"	NA	0	25	75	25	0	0	76	25	25	134	0	47
"ENSG00000254197.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254198.1"	NA	777	1157	533	1047	1206	764	921	803	596	1325	665	629
"ENSG00000254199.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254200.1"	NA	87	88	0	53	121	0	98	34	25	120	90	91
"ENSG00000254201.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254202.1"	NA	0	50	0	50	0	0	129	0	0	50	0	0
"ENSG00000254203.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254204.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254205.1"	NA	28	0	76	0	0	0	47	2	0	0	0	0
"ENSG00000254206.5"	NPIPB11	17732	15322	8161	13502	12228	18158	21450	15612	9261	18226	16936	12025
"ENSG00000254207.1"	NA	116	100	145	94	108	100	167	39	50	100	55	0
"ENSG00000254208.1"	NA	3636	2277	2832	506	573	724	2923	2691	1462	952	927	868
"ENSG00000254209.1"	LOC105375732	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254211.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254212.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254213.2"	NA	0	0	0	0	114	0	0	50	0	152	250	50
"ENSG00000254215.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254216.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254219.1"	NA	0	0	0	0	39	0	0	0	0	0	31	0
"ENSG00000254220.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254221.2"	PCDHGB1	2995	2036	2029	1549	2288	2726	9574	10617	4313	6651	5972	5545
"ENSG00000254222.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254223.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254224.1"	NA	5532	5394	5166	5024	5380	5453	9374	8818	3584	5960	6265	5974
"ENSG00000254225.1"	NA	0	30	0	69	0	27	177	63	33	97	56	60
"ENSG00000254226.5"	CTB-12O2.1	50	50	150	0	0	0	35	100	149	0	0	50
"ENSG00000254227.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254228.2"	NA	0	0	0	0	0	0	0	3	0	0	0	0
"ENSG00000254229.2"	NA	0	0	50	0	0	0	0	43	0	50	0	0
"ENSG00000254230.1"	NA	6147	5527	5190	3045	3610	6402	4945	4829	2791	2878	3014	2951
"ENSG00000254231.1"	LOC105375624	180	0	0	942	334	1095	300	100	100	740	738	544
"ENSG00000254233.1"	LVCAT8	0	0	0	24	0	50	50	171	0	50	100	61
"ENSG00000254235.5"	LOC157273	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254236.1"	NA	709	610	585	630	394	501	1197	911	645	590	489	464
"ENSG00000254237.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254238.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254239.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254240.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254241.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254242.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254244.1"	NA	54092	49768	42740	34488	34178	31587	79959	74957	31152	37316	36937	37314
"ENSG00000254245.2"	PCDHGA3	2945	2036	2029	1549	2288	2776	9475	10767	4213	6651	5972	5545
"ENSG00000254246.1"	NA	0	0	0	0	0	0	0	0	0	0	40	0
"ENSG00000254247.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254248.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254249.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254251.1"	NA	0	0	50	0	50	0	0	0	0	0	0	0
"ENSG00000254252.1"	NA	3433	3255	2591	2963	3836	2183	6565	6211	2911	4091	5117	4894
"ENSG00000254253.1"	NA	29	0	0	0	35	0	25	0	0	0	62	0
"ENSG00000254254.5"	LOC101929415	0	0	0	0	0	50	0	0	0	0	0	0
"ENSG00000254255.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254256.1"	NA	0	0	0	0	0	0	0	0	0	31	0	0
"ENSG00000254258.1"	NA	0	0	50	50	100	50	50	0	0	50	100	50
"ENSG00000254260.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254261.1"	NA	0	0	0	0	0	0	0	13	0	0	0	0
"ENSG00000254262.1"	NA	0	0	0	0	0	0	0	0	0	0	12	0
"ENSG00000254263.1"	NA	50	0	0	50	0	0	0	0	0	50	0	0
"ENSG00000254264.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254265.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254266.5"	PKIA-AS1	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254267.1"	NA	0	12	0	0	0	0	14	50	0	0	0	0
"ENSG00000254268.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254270.1"	NA	8662	8635	4966	6038	7341	5420	13320	12769	5241	7075	7111	8688
"ENSG00000254271.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254272.1"	NA	3296	2934	2229	3045	3652	2584	5069	5549	2226	2860	3503	3423
"ENSG00000254273.1"	NA	0	0	0	0	50	0	0	0	0	50	0	0
"ENSG00000254274.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254275.6"	NA	50	0	0	50	42	50	50	0	0	322	88	250
"ENSG00000254277.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254278.1"	LOC101927513	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254279.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254281.1"	NA	50	0	48	0	0	0	0	0	0	0	0	0
"ENSG00000254283.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254285.3"	NA	16845	15620	11393	9743	13563	13037	12592	11029	4675	11137	8053	8487
"ENSG00000254286.5"	NA	0	0	0	0	0	0	0	0	0	0	42	0
"ENSG00000254287.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254288.1"	NA	0	0	0	100	0	0	0	0	0	0	0	0
"ENSG00000254289.2"	NA	0	0	0	0	0	0	0	0	0	0	0	43
"ENSG00000254290.1"	NA	296	50	100	100	27	450	429	338	0	0	50	50
"ENSG00000254291.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254292.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254293.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254294.1"	NA	2006	2665	1308	1350	1705	2204	2507	2954	999	2231	1675	1795
"ENSG00000254295.1"	NA	0	98	17	99	0	0	117	0	153	130	9	159
"ENSG00000254297.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254298.1"	NA	24	0	0	50	0	0	0	49	50	60	5	0
"ENSG00000254299.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254300.1"	LINC01111	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254302.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254303.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254305.1"	NA	0	0	27	0	25	0	0	37	0	24	0	0
"ENSG00000254306.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254307.2"	NA	4668	4115	2008	3308	3112	2777	4316	3533	1655	2190	2740	2158
"ENSG00000254308.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254309.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254310.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254311.1"	NA	507	291	198	262	561	261	512	444	140	317	542	259
"ENSG00000254312.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254313.1"	NA	0	28	0	20	25	0	0	0	0	0	0	0
"ENSG00000254314.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254315.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254316.1"	NA	25	0	50	0	26	28	0	50	69	0	28	0
"ENSG00000254317.1"	NA	282	263	133	200	112	99	445	266	162	146	61	12
"ENSG00000254319.5"	LOC101927815	4880	4072	3209	1211	2236	1620	6741	5588	2465	1502	2178	2110
"ENSG00000254320.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254321.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254324.3"	MIR151A	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254325.2"	NA	0	0	0	0	100	0	0	0	0	0	0	0
"ENSG00000254326.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254328.1"	NA	2	0	0	33	0	0	47	0	103	0	149	144
"ENSG00000254329.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254330.1"	NA	0	0	0	0	0	0	50	0	0	83	150	64
"ENSG00000254331.1"	NA	5037	4345	3427	2726	3507	2656	6422	5300	1862	3530	3185	4180
"ENSG00000254332.1"	NA	36779	34709	30279	16509	17216	15397	48274	44331	16165	12678	12364	13346
"ENSG00000254333.1"	LOC102546298	191	522	349	160	180	272	261	344	229	66	256	196
"ENSG00000254334.1"	LOC101929172	0	0	0	0	0	0	0	28	0	0	0	0
"ENSG00000254335.1"	NA	343	281	142	100	0	50	247	227	150	50	0	46
"ENSG00000254336.1"	NA	10113	7542	7525	8450	7624	8263	19430	15085	7351	12482	12342	11337
"ENSG00000254337.1"	NA	0	0	50	0	0	0	50	0	50	50	0	0
"ENSG00000254338.1"	MAFA-AS1	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254339.5"	NA	0	0	0	0	0	0	0	50	0	0	0	50
"ENSG00000254340.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254341.2"	SNORD87	2197	2591	1472	2138	1818	2195	3900	2148	1807	2481	1967	1241
"ENSG00000254342.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254343.2"	NA	0	0	0	0	0	0	0	0	0	0	0	35
"ENSG00000254344.1"	LINC01288	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254345.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254346.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254347.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254348.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254349.5"	MIR2052HG	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254350.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254351.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254352.1"	NA	174	150	3	0	50	0	93	0	150	0	79	150
"ENSG00000254355.1"	NA	0	0	0	0	0	14	0	0	0	0	0	0
"ENSG00000254357.1"	LOC105375843	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254358.1"	NA	0	0	0	0	20	0	27	0	27	0	20	28
"ENSG00000254361.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254362.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254363.6"	LOC101929719	250	193	0	0	0	200	189	50	0	126	100	50
"ENSG00000254364.1"	NA	50	0	50	40	103	0	106	12	0	149	34	0
"ENSG00000254365.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254366.6"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254367.5"	NA	0	0	0	0	0	0	50	0	0	0	0	0
"ENSG00000254369.6"	HOXA-AS3	277	655	148	386	256	130	566	352	154	150	200	369
"ENSG00000254370.1"	NA	0	0	0	0	0	0	0	50	0	50	50	0
"ENSG00000254372.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254373.1"	NA	20150	17791	14309	19373	19921	14617	30942	25358	10533	20324	22534	21141
"ENSG00000254376.2"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254377.5"	MIR124-2HG	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254380.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254381.3"	NA	55	117	95	80	26	108	27	81	41	103	185	92
"ENSG00000254383.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254384.1"	NA	0	0	0	0	0	0	0	43	0	0	0	0
"ENSG00000254387.1"	NA	7144	6246	4918	4231	5486	2823	12867	12662	4947	6136	7058	6999
"ENSG00000254388.1"	NA	50	0	0	150	0	0	50	0	50	0	50	0
"ENSG00000254389.3"	RHPN1-AS1	461	0	0	150	250	50	516	450	200	100	250	200
"ENSG00000254391.1"	NA	0	0	0	50	0	0	0	0	0	0	0	0
"ENSG00000254392.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254394.1"	LOC101927141	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254395.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254396.1"	NA	0	0	0	0	0	0	0	0	0	50	0	100
"ENSG00000254397.1"	NA	74	100	50	224	0	82	121	113	100	167	27	150
"ENSG00000254398.1"	NA	607	549	187	242	68	158	1080	218	279	328	416	348
"ENSG00000254399.2"	NA	0	0	50	0	0	0	0	0	0	0	0	0
"ENSG00000254400.1"	NA	7162	8503	5396	3346	3869	4940	5185	6678	2571	3503	3139	2340
"ENSG00000254401.1"	NA	31	0	0	0	0	0	22	0	0	0	0	50
"ENSG00000254402.6"	LRRC24	34134	26923	17589	12833	17004	35536	29954	18704	14184	33368	23601	16483
"ENSG00000254403.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254404.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254406.1"	NA	3203	3401	2388	1635	1575	2345	3782	2083	1540	2430	1848	1104
"ENSG00000254407.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254408.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254409.1"	NA	147	197	72	77	119	0	116	100	83	50	49	132
"ENSG00000254411.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254412.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254413.8"	CHKB-CPT1B	68399	65889	34426	49158	37265	56678	96634	56004	46076	62077	56046	37552
"ENSG00000254415.3"	SIGLEC14	50	100	150	1242	920	1547	574	918	139	1916	2476	2587
"ENSG00000254416.5"	LOC105369486	0	0	0	0	0	0	8	0	50	66	50	0
"ENSG00000254417.1"	NA	0	0	0	0	0	0	50	0	0	0	0	0
"ENSG00000254418.1"	NA	77	0	0	50	0	200	44	0	0	50	62	0
"ENSG00000254419.1"	NA	279	373	100	380	155	677	349	127	258	741	352	147
"ENSG00000254420.1"	NA	2040	2250	1290	448	330	640	4678	4004	1775	1323	854	850
"ENSG00000254422.1"	NA	0	0	0	0	24	0	0	0	0	0	0	26
"ENSG00000254423.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254424.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254425.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254427.1"	LOC101928812	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254428.1"	NA	450	50	179	112	97	454	141	150	100	247	404	187
"ENSG00000254429.1"	NA	2136	1534	1207	1380	1586	1766	3789	2973	1055	1789	1639	1795
"ENSG00000254430.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254431.1"	NA	36	0	111	50	100	100	136	100	50	0	0	100
"ENSG00000254432.1"	NA	0	0	50	0	0	0	0	0	0	0	0	0
"ENSG00000254433.1"	NA	11795	11257	10274	12729	12347	11614	20407	18358	7146	15299	14724	17260
"ENSG00000254434.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254436.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254437.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254438.1"	LOC101928132	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254440.3"	PBOV1	0	20	0	88	0	0	0	0	0	0	0	0
"ENSG00000254441.1"	NA	51	102	40	20	109	14	45	87	12	22	0	104
"ENSG00000254442.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254443.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254444.1"	NA	0	0	0	0	0	0	0	0	0	0	50	0
"ENSG00000254445.1"	c("HSPB2", "HSPB2-C11orf52")	0	0	0	0	50	48	50	0	0	0	0	0
"ENSG00000254447.1"	NA	600	399	250	150	0	200	999	250	100	247	150	200
"ENSG00000254449.1"	NA	5552	5641	4879	5460	5774	3926	9588	8782	4091	5247	5663	5279
"ENSG00000254450.1"	NA	0	0	0	0	0	0	0	0	0	0	0	46
"ENSG00000254451.2"	NA	0	0	0	0	0	0	0	50	0	0	0	0
"ENSG00000254452.1"	NA	33914	31395	25020	18269	27516	26624	44740	42269	15785	23650	25966	23122
"ENSG00000254453.1"	NAV2-AS2	0	0	0	50	0	0	0	0	0	100	50	0
"ENSG00000254454.2"	NA	12092	10511	8377	8529	11429	12291	17226	15240	5868	8463	9167	7902
"ENSG00000254455.1"	NA	519	320	435	103	112	285	685	684	207	304	406	259
"ENSG00000254456.5"	NA	0	0	0	0	0	0	0	0	0	0	0	0
"ENSG00000254457.2"	NA	0	0	0	50	0	100	0	0	0	6	18	0
"ENSG00000254458.1"	NA	0	0	0	0	0	0	0	0	0	0	0	0
